Type 	Product 	Quantity 	Weight (lbs)	Servings	Delivery Date 	Month	Year	Pantry
Greens	Swiss Chard		27.51	146.72	8/21/2023	Aug	2023	GRIN
Vegetables	Tomatoes		38.32	96.55	8/21/2023	Aug	2023	GRIN
Vegetables	Zucchini		8.16	37.30	8/21/2023	Aug	2023	GRIN
Vegetables	Eggplant		4.20	19.20	8/21/2023	Aug	2023	NAFP
Greens	Bok Choy		56.58	362.11	8/23/2023	Aug	2023	Broad St
Vegetables	Beans		2.49	13.28	8/23/2023	Aug	2023	NAFP
Greens	Bok Choy		14.14	90.50	8/23/2023	Aug	2023	NAFP
Vegetables	Carrots		34.47	196.97	8/23/2023	Aug	2023	NAFP
Vegetables	Cherry Tomatoes		5.03	15.33	8/23/2023	Aug	2023	NAFP
Vegetables	Eggplant		32.85	150.17	8/23/2023	Aug	2023	NAFP
Vegetables	Peppers		11.02	33.27	8/23/2023	Aug	2023	NAFP
Vegetables	Tomatoes		31.42	79.17	8/23/2023	Aug	2023	NAFP
Greens	Bok Choy		15.11	96.70	8/25/2023	Aug	2023	GRIN
Greens	Bok Choy		68.97	441.41	8/25/2023	Aug	2023	GRIN
Greens	Bok Choy		6.10	39.04	8/25/2023	Aug	2023	Motherful
Vegetables	Cherry Tomatoes		1.70	5.18	8/25/2023	Aug	2023	Motherful
Greens	Collards		5.46	29.12	8/25/2023	Aug	2023	Motherful
Vegetables	Tomatoes		3.72	9.37	8/25/2023	Aug	2023	Motherful
Vegetables	Beans		2.75	14.67	8/25/2023	Aug	2023	NAFP
Vegetables	Beets		12.00	40.00	8/25/2023	Aug	2023	NAFP
Vegetables	Carrots		37.11	212.06	8/25/2023	Aug	2023	NAFP
Vegetables	Cherry Tomatoes		2.79	8.50	8/25/2023	Aug	2023	NAFP
Greens	Collards		8.48	45.23	8/25/2023	Aug	2023	NAFP
Vegetables	Eggplant		18.63	85.17	8/25/2023	Aug	2023	NAFP
Flowers	Flower bouquets	30	0.00	0.00	8/25/2023	Aug	2023	NAFP
Vegetables	Peppers		3.54	10.69	8/25/2023	Aug	2023	NAFP
Vegetables	Tomatoes		24.10	60.72	8/25/2023	Aug	2023	NAFP
Vegetables	Zucchini		2.82	12.89	8/25/2023	Aug	2023	NAFP
Vegetables	Cherry Tomatoes		5.88	17.92	8/28/2023	Aug	2023	GRIN
Vegetables	Cucumbers		3.27	14.95	8/28/2023	Aug	2023	GRIN
Vegetables	Eggplant		17.22	78.72	8/28/2023	Aug	2023	GRIN
Vegetables	Peppers		13.19	39.82	8/28/2023	Aug	2023	GRIN
Vegetables	Tomatoes		27.08	68.23	8/28/2023	Aug	2023	GRIN
Vegetables	Yellow Squash		3.95	18.06	8/28/2023	Aug	2023	GRIN
Vegetables	Zucchini		3.00	13.71	8/28/2023	Aug	2023	GRIN
Vegetables	Eggplant		15.72	71.86	8/30/2023	Aug	2023	Broad St
Vegetables	Peppers		4.21	12.71	8/30/2023	Aug	2023	Broad St
Vegetables	tomatoes		22.75	57.32	8/30/2023	Aug	2023	Broad St
Flowers	Flower bouquets	30	0.00	0.00	8/31/2023	Aug	2023	Farmers' Market
Vegetables	acorn squash		8.65	19.08	9/1/2023	Sep	2023	Broad St
Vegetables	Beets		2.70	9.00	9/1/2023	Sep	2023	Broad St
Vegetables	Butternut Squash		14.82	32.71	9/1/2023	Sep	2023	Broad St
Vegetables	cucumbers		10.48	47.90	9/1/2023	Sep	2023	Broad St
Vegetables	Eggplant		10.67	48.75	9/1/2023	Sep	2023	Broad St
Vegetables	Onions		0.93	2.81	9/1/2023	Sep	2023	Broad St
Vegetables	Peppers		10.27	31.00	9/1/2023	Sep	2023	Broad St
Vegetables	Potatoes		4.82	12.64	9/1/2023	Sep	2023	Broad St
Vegetables	Spaghetti Squash		21.00	61.54	9/1/2023	Sep	2023	Broad St
Vegetables	tomatoes		7.66	19.31	9/1/2023	Sep	2023	Broad St
Vegetables	Yellow Squash		5.19	23.73	9/1/2023	Sep	2023	Broad St
Vegetables	zucchini		12.73	58.19	9/1/2023	Sep	2023	Broad St
Vegetables	acorn squash		2.88	6.36	9/1/2023	Sep	2023	Motherful
Vegetables	Butternut Squash		4.94	10.90	9/1/2023	Sep	2023	Motherful
Vegetables	Carrots		4.64	26.51	9/1/2023	Sep	2023	Motherful
Greens	Collards		2.03	10.83	9/1/2023	Sep	2023	Motherful
Vegetables	Corn		26.77	83.82	9/1/2023	Sep	2023	Motherful
Vegetables	cucumbers		3.49	15.97	9/1/2023	Sep	2023	Motherful
Vegetables	Eggplant		3.56	16.25	9/1/2023	Sep	2023	Motherful
Vegetables	Okra		0.78	3.57	9/1/2023	Sep	2023	Motherful
Vegetables	Onions		0.31	0.94	9/1/2023	Sep	2023	Motherful
Vegetables	Peppers		3.42	10.33	9/1/2023	Sep	2023	Motherful
Vegetables	tomatoes		6.89	17.35	9/1/2023	Sep	2023	Motherful
Fruit	Watermelon		2.61	4.14	9/1/2023	Sep	2023	Motherful
Vegetables	zucchini		5.50	25.14	9/1/2023	Sep	2023	Motherful
Vegetables	tomatoes		13.00	32.76	9/1/2023	Sep	2023	NNEMAP
Fruit	Apples		6.87	31.23	9/4/2023	Sep	2023	GRIN
Vegetables	Beans		17.69	94.35	9/4/2023	Sep	2023	GRIN
Vegetables	cucumbers		5.6	25.60	9/4/2023	Sep	2023	GRIN
Vegetables	Eggplant		7.25	33.14	9/4/2023	Sep	2023	GRIN
Vegetables	onions		2.57	7.76	9/4/2023	Sep	2023	GRIN
Vegetables	Peppers		27.15	81.96	9/4/2023	Sep	2023	GRIN
Vegetables	Sweet Potatoes		2.74	9.53	9/4/2023	Sep	2023	GRIN
Vegetables	tomatoes		35.44	89.30	9/4/2023	Sep	2023	GRIN
Vegetables	Yellow Squash		5.6	25.60	9/4/2023	Sep	2023	GRIN
Flowers	Flower bouquets	25	0.00	0.00	9/6/2023	Sep	2023	Church
Vegetables	Beans		1.00	5.33	9/6/2023	Sep	2023	NAFP
Greens	Cabbage		21.28	108.43	9/6/2023	Sep	2023	NAFP
Vegetables	Cherry Tomatoes		2.18	6.64	9/6/2023	Sep	2023	NAFP
Vegetables	Eggplant		6.29	28.75	9/6/2023	Sep	2023	NAFP
Greens	Lettuce		25.73	137.23	9/6/2023	Sep	2023	NAFP
Vegetables	Onions		3.00	9.06	9/6/2023	Sep	2023	NAFP
Vegetables	Peppers		7.67	23.15	9/6/2023	Sep	2023	NAFP
Greens	Swiss Chard		9.02	48.11	9/6/2023	Sep	2023	NAFP
Vegetables	Tomatoes		1.21	3.05	9/6/2023	Sep	2023	NAFP
Vegetables	acorn squash		34.40	75.92	9/11/2023	Sep	2023	GRIN
Vegetables	Beans		6.43	34.29	9/11/2023	Sep	2023	GRIN
Vegetables	Carrots		26.01	148.63	9/11/2023	Sep	2023	GRIN
Greens	Collards		10.45	55.73	9/11/2023	Sep	2023	GRIN
Vegetables	Daikon Radish		15.63	83.36	9/11/2023	Sep	2023	GRIN
Vegetables	Eggplant		4.56	20.85	9/11/2023	Sep	2023	GRIN
Greens	Lettuce		48.78	260.16	9/11/2023	Sep	2023	GRIN
Vegetables	Okra		0.71	3.25	9/11/2023	Sep	2023	GRIN
Vegetables	Peppers		10.24	30.91	9/11/2023	Sep	2023	GRIN
Vegetables	Radishes		6.13	32.69	9/11/2023	Sep	2023	GRIN
Vegetables	Tomatoes		41.26	103.96	9/11/2023	Sep	2023	GRIN
Vegetables	Zucchini		12.92	59.06	9/11/2023	Sep	2023	GRIN
Vegetables	acorn squash		29.23	64.51	9/13/2023	Sep	2023	GRIN
Vegetables	Beets		16.57	55.23	9/13/2023	Sep	2023	GRIN
Vegetables	Carrots		7.90	45.14	9/13/2023	Sep	2023	GRIN
Vegetables	Cherry Tomatoes		2.68	8.17	9/13/2023	Sep	2023	GRIN
Vegetables	Eggplant		17.82	81.46	9/13/2023	Sep	2023	GRIN
Greens	Lettuce		6.16	32.85	9/13/2023	Sep	2023	GRIN
Vegetables	Tomatoes		10.74	27.06	9/13/2023	Sep	2023	GRIN
Vegetables	Yellow Squash		2.73	12.48	9/13/2023	Sep	2023	GRIN
Vegetables	Beans		6.25	33.33	9/15/2023	Sep	2023	Broad St
Vegetables	Carrots		10.15	58.00	9/15/2023	Sep	2023	Broad St
Vegetables	Eggplant		8.00	36.57	9/15/2023	Sep	2023	Broad St
Greens	Lettuce		14.16	75.52	9/15/2023	Sep	2023	Broad St
Greens	Lettuce		12.83	68.43	9/15/2023	Sep	2023	Broad St
Vegetables	Peppers		2.50	7.55	9/15/2023	Sep	2023	Broad St
Vegetables	Radishes		11.87	63.31	9/15/2023	Sep	2023	Broad St
Greens	Swiss Chard		9.01	48.05	9/15/2023	Sep	2023	Broad St
Vegetables	Turnips		16.70	59.38	9/15/2023	Sep	2023	Broad St
Vegetables	Carrots		4.71	26.91	9/15/2023	Sep	2023	GRIN
Vegetables	Eggplant		4.50	20.57	9/15/2023	Sep	2023	GRIN
Flowers	Flower bouquets	20			9/15/2023	Sep	2023	GRIN
Greens	Lettuce		14.91	79.52	9/15/2023	Sep	2023	GRIN
Vegetables	Radishes		12.94	69.01	9/15/2023	Sep	2023	GRIN
Greens	Swiss Chard		7.00	37.33	9/15/2023	Sep	2023	GRIN
Vegetables	Carrots		4.41	25.20	9/15/2023	Sep	2023	Motherful
Greens	Collards		14.53	77.49	9/15/2023	Sep	2023	Motherful
Vegetables	Eggplant		4.50	20.57	9/15/2023	Sep	2023	Motherful
Greens	Lettuce		4.74	25.28	9/15/2023	Sep	2023	Motherful
Vegetables	Peppers		2.50	7.55	9/15/2023	Sep	2023	Motherful
Greens	Swiss Chard		6.25	33.33	9/15/2023	Sep	2023	Motherful
Vegetables	Beans		13.29	70.88	9/18/2023	Sep	2023	GRIN
Greens	Cabbage		23.99	122.24	9/18/2023	Sep	2023	GRIN
Vegetables	Carrots		36.76	210.06	9/18/2023	Sep	2023	GRIN
Greens	Collards		6.86	36.59	9/18/2023	Sep	2023	GRIN
Greens	Kale		11.87	63.31	9/18/2023	Sep	2023	GRIN
Vegetables	Okra		3.36	15.36	9/18/2023	Sep	2023	GRIN
Vegetables	Onions		6.05	18.26	9/18/2023	Sep	2023	GRIN
Vegetables	Peppers		5.68	17.15	9/18/2023	Sep	2023	GRIN
Vegetables	Radishes		13.55	72.27	9/18/2023	Sep	2023	GRIN
Greens	Swiss Chard		5.37	28.64	9/18/2023	Sep	2023	GRIN
Vegetables	tomatoes		15.32	38.60	9/18/2023	Sep	2023	GRIN
Vegetables	Beets		11.20	37.33	9/20/2023	Sep	2023	NAFP
Greens	Cabbage		10.02	51.06	9/20/2023	Sep	2023	NAFP
Vegetables	Carrots		14.48	82.74	9/20/2023	Sep	2023	NAFP
Vegetables	Cherry Tomatoes		5.16	15.73	9/20/2023	Sep	2023	NAFP
Greens	Collards		10.47	55.84	9/20/2023	Sep	2023	NAFP
Vegetables	Eggplant		1.70	7.77	9/20/2023	Sep	2023	NAFP
Greens	Kale		3.50	18.67	9/20/2023	Sep	2023	NAFP
Greens	Lettuce		29.96	159.79	9/20/2023	Sep	2023	NAFP
Vegetables	Peppers		3.30	9.96	9/20/2023	Sep	2023	NAFP
Vegetables	Radishes		20.93	111.63	9/20/2023	Sep	2023	NAFP
Vegetables	Radishes		8.36	44.59	9/20/2023	Sep	2023	NAFP
Greens	Swiss Chard		14.53	77.49	9/20/2023	Sep	2023	NAFP
Vegetables	Tomatoes		31.04	78.21	9/20/2023	Sep	2023	NAFP
Greens	Collards		5.19	27.68	9/22/2023	Sep	2023	Motherful
Vegetables	Daikon Radish		6.42	34.24	9/22/2023	Sep	2023	Motherful
Vegetables	Okra		1.64	7.50	9/22/2023	Sep	2023	Motherful
Vegetables	Radishes		2.86	15.25	9/22/2023	Sep	2023	Motherful
Vegetables	Beets		7.33	24.43	9/22/2023	Sep	2023	NAFP
Greens	Cabbage		15.15	77.20	9/22/2023	Sep	2023	NAFP
Vegetables	Carrots		7.77	44.40	9/22/2023	Sep	2023	NAFP
Vegetables	Daikon Radish		12.92	68.91	9/22/2023	Sep	2023	NAFP
Greens	Lettuce		19.73	105.23	9/22/2023	Sep	2023	NAFP
Vegetables	Onions		4.88	14.73	9/22/2023	Sep	2023	NAFP
Vegetables	Radishes		8.85	47.20	9/22/2023	Sep	2023	NAFP
Greens	Swiss Chard		2.77	14.77	9/22/2023	Sep	2023	NAFP
Vegetables	Tomatoes		5.52	13.91	9/22/2023	Sep	2023	NAFP
Greens	Cabbage		15.38	78.37	9/25/2023	Sep	2023	GRIN
Greens	Collards		6.31	33.65	9/25/2023	Sep	2023	GRIN
Vegetables	Eggplant		8.08	36.94	9/25/2023	Sep	2023	GRIN
Greens	kale		10.33	55.09	9/25/2023	Sep	2023	GRIN
Vegetables	Okra		0.81	3.70	9/25/2023	Sep	2023	GRIN
Vegetables	Peppers		14.54	43.89	9/25/2023	Sep	2023	GRIN
Vegetables	Radishes		18.47	98.51	9/25/2023	Sep	2023	GRIN
Greens	spinach		4.30	22.93	9/25/2023	Sep	2023	GRIN
Greens	Swiss Chard		7.45	39.73	9/25/2023	Sep	2023	GRIN
Vegetables	tomatoes		16.79	42.31	9/25/2023	Sep	2023	GRIN
Vegetables	Beans		4.99	26.61	9/27/2023	Sep	2023	Broad St
Vegetables	Beets		4.11	13.70	9/27/2023	Sep	2023	Broad St
Greens	Collards		5.00	26.67	9/27/2023	Sep	2023	Broad St
Greens	Collards		13.28	70.83	9/27/2023	Sep	2023	Broad St
Vegetables	Daikon Radish		36.00	192.00	9/27/2023	Sep	2023	Broad St
Greens	kale		3.25	17.33	9/27/2023	Sep	2023	Broad St
Greens	Lettuce		10.39	55.41	9/27/2023	Sep	2023	Broad St
Greens	Lettuce		8.03	42.83	9/27/2023	Sep	2023	Broad St
Greens	lettuce		9.74	51.95	9/27/2023	Sep	2023	Broad St
Greens	Swiss Chard		2.54	13.55	9/27/2023	Sep	2023	Broad St
Vegetables	Carrots		12.83	73.31	9/27/2023	Sep	2023	GRIN
Greens	lettuce		9.04	48.21	9/27/2023	Sep	2023	GRIN
Vegetables	Radishes		13.91	74.19	9/27/2023	Sep	2023	GRIN
Greens	swiss Chard		2.68	14.29	9/27/2023	Sep	2023	GRIN
Greens	Cabbage		32.80	167.13	9/29/2023	Sep	2023	GRIN
Flowers	Flower bouquets	24	0.00	0.00	9/29/2023	Sep	2023	GRIN
Greens	Kale		3.99	21.28	9/29/2023	Sep	2023	GRIN
Greens	Mustard Greens		6.65	19.95	9/29/2023	Sep	2023	GRIN
Vegetables	Okra		0.55	2.51	9/29/2023	Sep	2023	GRIN
Herbs	Parsley		0.37	11.84	9/29/2023	Sep	2023	GRIN
Vegetables	Peppers		8.25	24.91	9/29/2023	Sep	2023	GRIN
Vegetables	Radishes		15.00	80.00	9/29/2023	Sep	2023	GRIN
Greens	Swiss Chard		7.21	38.45	9/29/2023	Sep	2023	GRIN
Greens	Cabbage		25.56	130.24	9/29/2023	Sep	2023	NNEMAP
Vegetables	Daikon Radish		26.00	138.67	9/29/2023	Sep	2023	NNEMAP
Greens	Kale		4.51	24.05	9/29/2023	Sep	2023	NNEMAP
Greens	Swiss Chard		8.77	46.77	9/29/2023	Sep	2023	NNEMAP
Vegetables	Zucchini		0.80	3.66	9/29/2023	Sep	2023	NNEMAP
Vegetables	Beans		3.3	17.60	10/2/2023	Oct	2023	Broad St
Greens	bok Choy		13.75	88.00	10/2/2023	Oct	2023	Broad St
Greens	Cabbage		13.4	68.28	10/2/2023	Oct	2023	Broad St
Greens	Collards		4	21.33	10/2/2023	Oct	2023	Broad St
Vegetables	Eggplant		14.49	66.24	10/2/2023	Oct	2023	Broad St
Vegetables	Radishes		24	128.00	10/2/2023	Oct	2023	Broad St
Greens	Swiss Chard		9.65	51.47	10/2/2023	Oct	2023	Broad St
Vegetables	Beans		6.4	34.13	10/2/2023	Oct	2023	GRIN
Vegetables	Beets		8.87	29.57	10/2/2023	Oct	2023	GRIN
Greens	bok Choy		19.43	124.35	10/2/2023	Oct	2023	GRIN
Greens	Cabbage		18.93	96.46	10/2/2023	Oct	2023	GRIN
Greens	Collards		6.21	33.12	10/2/2023	Oct	2023	GRIN
Vegetables	Eggplant		13.69	62.58	10/2/2023	Oct	2023	GRIN
Greens	Kale		6.09	32.48	10/2/2023	Oct	2023	GRIN
Greens	Mustard Greens		2.06	6.18	10/2/2023	Oct	2023	GRIN
Vegetables	peppers		7.50	22.64	10/2/2023	Oct	2023	GRIN
Vegetables	Radishes		34.05	181.60	10/2/2023	Oct	2023	GRIN
Greens	Swiss Chard		13.7	73.07	10/2/2023	Oct	2023	GRIN
Vegetables	Beans		1.7	9.07	10/2/2023	Oct	2023	NNEMAP
Greens	bok Choy		4.6	29.44	10/2/2023	Oct	2023	NNEMAP
Greens	Cabbage		4.5	22.93	10/2/2023	Oct	2023	NNEMAP
Greens	Collards		2	10.67	10/2/2023	Oct	2023	NNEMAP
Greens	Mustard Greens		3	9.00	10/2/2023	Oct	2023	NNEMAP
Vegetables	Radishes		8	42.67	10/2/2023	Oct	2023	NNEMAP
Greens	Swiss Chard		3.2	17.07	10/2/2023	Oct	2023	NNEMAP
Vegetables	zucchini		1.51	6.90	10/2/2023	Oct	2023	NNEMAP
Greens	bok Choy		43.67	279.49	10/4/2023	Oct	2023	GRIN
Greens	Cabbage		27.42	139.72	10/4/2023	Oct	2023	GRIN
Greens	Kale		5.83	31.09	10/4/2023	Oct	2023	GRIN
Greens	Lettuce		46.09	245.81	10/4/2023	Oct	2023	GRIN
Vegetables	Onions		6.15	18.57	10/4/2023	Oct	2023	GRIN
Vegetables	Peppers		3.97	11.98	10/4/2023	Oct	2023	GRIN
Vegetables	Radishes		21.71	115.79	10/4/2023	Oct	2023	GRIN
Vegetables	Turnips		1	3.56	10/4/2023	Oct	2023	GRIN
Vegetables	Beans		7.47	39.84	10/6/2023	Oct	2023	GRIN
Greens	collards		2.4605	13.12	10/6/2023	Oct	2023	GRIN
Vegetables	Okra		1.5	6.86	10/6/2023	Oct	2023	GRIN
Vegetables	Peppers		15	45.28	10/6/2023	Oct	2023	GRIN
Greens	spinach		1.1165	5.95	10/6/2023	Oct	2023	GRIN
Greens	Swiss Chard		17.79	94.88	10/6/2023	Oct	2023	GRIN
Vegetables	tomatoes		0.7	1.76	10/6/2023	Oct	2023	GRIN
Greens	collards		4.5695	24.37	10/6/2023	Oct	2023	NNEMAP
Vegetables	Peppers		15.9	48.00	10/6/2023	Oct	2023	NNEMAP
Vegetables	radishes		69.67	371.57	10/6/2023	Oct	2023	NNEMAP
Vegetables	radishes		4	21.33	10/6/2023	Oct	2023	NNEMAP
Greens	spinach		2.0735	11.06	10/6/2023	Oct	2023	NNEMAP
Vegetables	tomatoes		1.3	3.28	10/6/2023	Oct	2023	NNEMAP
Greens	bok Choy		25.58	163.71	10/11/2023	Oct	2023	Broad St
Greens	collards		3.3	17.60	10/11/2023	Oct	2023	Broad St
Vegetables	Daikon Radish		18.88	100.69	10/11/2023	Oct	2023	Broad St
Greens	lettuce		36.95	197.07	10/11/2023	Oct	2023	Broad St
Vegetables	Pumpkin		14.8	30.40	10/11/2023	Oct	2023	Broad St
Vegetables	radishes		17.25	92.00	10/11/2023	Oct	2023	Broad St
Greens	Swiss Chard		15	80.00	10/11/2023	Oct	2023	Broad St
Vegetables	Turnips		3.22	11.45	10/11/2023	Oct	2023	Broad St
Greens	bok Choy		25.58	163.71	10/11/2023	Oct	2023	GRIN
Greens	collards		3.3	17.60	10/11/2023	Oct	2023	GRIN
Vegetables	Daikon Radish		18.88	100.69	10/11/2023	Oct	2023	GRIN
Greens	lettuce		36.95	197.07	10/11/2023	Oct	2023	GRIN
Herbs	Parsley		0.72	23.04	10/11/2023	Oct	2023	GRIN
Vegetables	Pumpkin		14.7	30.19	10/11/2023	Oct	2023	GRIN
Vegetables	radishes		17.2	91.73	10/11/2023	Oct	2023	GRIN
Herbs	Sage		0.5	16.00	10/11/2023	Oct	2023	GRIN
Greens	Swiss Chard		15	80.00	10/11/2023	Oct	2023	GRIN
Greens	bok Choy		25.58	163.71	10/11/2023	Oct	2023	NAFP
Greens	collards		3.3	17.60	10/11/2023	Oct	2023	NAFP
Vegetables	Daikon Radish		18.88	100.69	10/11/2023	Oct	2023	NAFP
Greens	kale		5.21	27.79	10/11/2023	Oct	2023	NAFP
Greens	lettuce		36.95	197.07	10/11/2023	Oct	2023	NAFP
Vegetables	Pumpkin		14.8	30.40	10/11/2023	Oct	2023	NAFP
Vegetables	radishes		17.4	92.80	10/11/2023	Oct	2023	NAFP
Greens	Swiss Chard		15	80.00	10/11/2023	Oct	2023	NAFP
Greens	lettuce		5.33	28.43	10/13/2023	Oct	2023	Motherful
Greens	lettuce		10	53.33	10/13/2023	Oct	2023	NAFP
Greens	lettuce		11	58.67	10/13/2023	Oct	2023	NAFP
Vegetables	peppers		8.3	25.06	10/13/2023	Oct	2023	NAFP
Greens	spinach		3.48	18.56	10/13/2023	Oct	2023	NAFP
Vegetables	Turnips		15.3	54.40	10/13/2023	Oct	2023	NAFP
Vegetables	Beets		2.83	9.43	10/16/2023	Oct	2023	Broad St
Greens	Cabbage		9.235	47.06	10/16/2023	Oct	2023	Broad St
Vegetables	Daikon Radish		11.675	62.27	10/16/2023	Oct	2023	Broad St
Greens	kale		4.375	23.33	10/16/2023	Oct	2023	Broad St
Greens	Lettuce		18.595	99.17	10/16/2023	Oct	2023	Broad St
Greens	mustard Greens		5.295	15.89	10/16/2023	Oct	2023	Broad St
Vegetables	Onions		5.54	16.72	10/16/2023	Oct	2023	Broad St
Greens	Swiss Chard		6.12	32.64	10/16/2023	Oct	2023	Broad St
Vegetables	turnips		17.85	63.47	10/16/2023	Oct	2023	Broad St
Vegetables	Beets		2.83	9.43	10/16/2023	Oct	2023	GRIN
Greens	Cabbage		9.235	47.06	10/16/2023	Oct	2023	GRIN
Vegetables	Daikon Radish		11.675	62.27	10/16/2023	Oct	2023	GRIN
Greens	kale		4.375	23.33	10/16/2023	Oct	2023	GRIN
Greens	Lettuce		18.595	99.17	10/16/2023	Oct	2023	GRIN
Greens	mustard Greens		5.295	15.89	10/16/2023	Oct	2023	GRIN
Vegetables	Onions		5.54	16.72	10/16/2023	Oct	2023	GRIN
Vegetables	radishes		0.71	3.79	10/16/2023	Oct	2023	GRIN
Greens	Swiss Chard		6.12	32.64	10/16/2023	Oct	2023	GRIN
Vegetables	turnips		17.85	63.47	10/16/2023	Oct	2023	GRIN
Greens	Collards		17.87	95.31	10/23/2023	Oct	2023	NAFP
Greens	Collards		17.87	95.31	10/23/2023	Oct	2023	GRIN
Greens	Spinach		6.04	32.21	10/23/2023	Oct	2023	NAFP
Greens	Spinach		6.04	32.21	10/23/2023	Oct	2023	GRIN
Greens	Lettuce		29.18	155.63	10/23/2023	Oct	2023	NAFP
Greens	Lettuce		29.18	155.63	10/23/2023	Oct	2023	GRIN
Vegetables	Radishes		4.07	21.71	10/23/2023	Oct	2023	NAFP
Vegetables	Radishes		4.07	21.71	10/23/2023	Oct	2023	GRIN
Vegetables	Turnips		15.11	53.72	10/23/2023	Oct	2023	NAFP
Vegetables	Turnips		15.11	53.72	10/23/2023	Oct	2023	GRIN
Greens	Swiss Chard		4.84	25.81	10/23/2023	Oct	2023	NAFP
Greens	Swiss Chard		4.84	25.81	10/23/2023	Oct	2023	GRIN
Greens	Kale		3.47	18.51	10/23/2023	Oct	2023	NAFP
Greens	Kale		3.47	18.51	10/23/2023	Oct	2023	GRIN
Greens	Arugula		1	5.33	10/23/2023	Oct	2023	NAFP
Greens	Cabbage		10.7	54.52	10/23/2023	Oct	2023	NAFP
Vegetables	Turnips		34.49	122.63	10/25/2023	Oct	2023	NAFP
Vegetables	Turnips		68.98	245.26	10/25/2023	Oct	2023	Broad St
Vegetables	Peppers		1.27	3.83	10/25/2023	Oct	2023	NAFP
Vegetables	Onions		13	39.25	10/25/2023	Oct	2023	NAFP
Vegetables	Radishes		13.95	74.40	10/25/2023	Oct	2023	Broad St
Vegetables	Carrots		19.25	110.00	10/25/2023	Oct	2023	NAFP
Greens	Collards		15.41	82.19	10/25/2023	Oct	2023	GRIN
Greens	Collards		15.41	82.19	10/25/2023	Oct	2023	Broad St
Greens	Mustard Greens		19.67	59.01	10/25/2023	Oct	2023	NAFP
Greens	Lettuce		35.43	188.96	10/25/2023	Oct	2023	NAFP
Greens	Lettuce		70.86	377.92	10/25/2023	Oct	2023	GRIN
Greens	Swiss Chard		13.09	69.81	10/25/2023	Oct	2023	NAFP
Greens	Kale	10	20.2	107.73	10/25/2023	Oct	2023	NAFP
Greens	Kale	10	6.11	32.59	10/25/2023	Oct	2023	Broad St
Vegetables	Beets	10	1.97	6.57	10/25/2023	Oct	2023	NAFP
Vegetables	Broccoli	10	2.61	7.88	10/25/2023	Oct	2023	NAFP
Greens	Cabbage	10	3.91	19.92	10/25/2023	Oct	2023	GRIN
Greens	Spinach		7.64	40.75	11/4/2023	Nov	2023	GRIN
Greens	Collards		0.82	4.37	11/4/2023	Nov	2023	GRIN
Greens	Lettuce		5.4	28.80	11/4/2023	Nov	2023	GRIN
Greens	Kale		3.72	19.84	11/4/2023	Nov	2023	GRIN
Vegetables	Turnips		15.22	54.12	11/4/2023	Nov	2023	GRIN
Vegetables	Radishes		0.71	3.79	11/4/2023	Nov	2023	GRIN
Vegetables	Carrots		0.53	3.03	11/4/2023	Nov	2023	GRIN
Vegetables	Onions		3.43	10.35	11/4/2023	Nov	2023	GRIN
Vegetables	Carrots		65	371.43	11/14/2023	Nov	2023	GRIN
Greens	Microgreens		1.5	27.27	11/14/2023	Nov	2023	GRIN
Greens	Microgreens		4	72.73	3/2/2024	Mar	2024	Other
Greens	Microgreens		8	145.45	3/4/2024	Mar	2024	GRIN
Greens	Kale		22.41	119.52	5/3/2024	May	2024	GRIN
Greens	Lettuce		23.96	127.79	5/3/2024	May	2024	GRIN
Greens	spinach		3.12	16.64	5/3/2024	May	2024	GRIN
Vegetables	Carrots		4.35	24.86	5/3/2024	May	2024	GRIN
Greens	Kale		8.42	44.91	5/3/2024	May	2024	Motherful
Greens	Kale		10	53.33	5/10/2024	May	2024	GRIN
Greens	Lettuce		24.87	132.64	5/10/2024	May	2024	GRIN
Greens	Mustard Greens		7.31	21.93	5/10/2024	May	2024	GRIN
Greens	Spinach		5.13	27.36	5/10/2024	May	2024	GRIN
Vegetables	Radishes		15.55	82.93	5/10/2024	May	2024	GRIN
Greens	Lettuce		50.1	267.20	5/10/2024	May	2024	NAFP
Greens	Mustard Greens		17.96	53.88	5/10/2024	May	2024	NAFP
Vegetables	Radishes		5.58	29.76	5/10/2024	May	2024	NAFP
Greens	Spinach		26.84	143.15	5/13/2024	May	2024	GRIN
Greens	Mustard Greens		13	39.00	5/13/2024	May	2024	GRIN
Greens	Kale		5.24	27.95	5/17/2024	May	2024	GRIN
Greens	Lettuce		14.02	74.77	5/17/2024	May	2024	GRIN
Greens	Kale		5.28	28.16	5/17/2024	May	2024	GRIN
Greens	Kale		7.6	40.53	5/17/2024	May	2024	GRIN
Greens	Mustard Greens		8.44	25.32	5/17/2024	May	2024	Motherful
Greens	Kale		11.45	61.07	5/17/2024	May	2024	GRIN
Greens	Kale		8.3	44.27	5/17/2024	May	2024	Motherful
Greens	Lettuce		14.5	77.33	5/17/2024	May	2024	GRIN
Greens	Lettuce		16.33	87.09	5/17/2024	May	2024	GRIN
Greens	Lettuce		6.19	33.01	5/17/2024	May	2024	GRIN
Vegetables	Radishes		18	96.00	5/17/2024	May	2024	GRIN
Greens	Lettuce		51	272.00	5/17/2024	May	2024	GRIN
Vegetables	Radishes		15	80.00	5/17/2024	May	2024	Motherful
Greens	Lettuce		47.48	253.23	5/20/2024	May	2024	NAFP
